census_tract_GEOID,total-households,total-renter-occupied-households,total-owner-occupied-households,total-owner-occupied-households-mortgage,median-gross-rent,median-household-income,median-property-value,median-monthly-housing-cost,pct-white,pct-af-am,pct-hispanic,pct-am-indian,pct-asian,pct-nh-pi,pct-multiple,pct-other,pct-below-poverty-level,households-children,single-parent-household,older-adult-alone,level-of-education,immigrant-status,english-fluency,drive-to-work,public-transport-to-work,vacant-properties,live-in-mobile-home,pct-renter-occupied,pct-owner-occupied,pct-owner-occupied-mortgage,pct-owner-occupied-without-mortgage,median-house-age,pct-non-white,pct-without-health-insurance,total-evictions,avg-evictions,total-foreclosure-sales,avg-foreclosure-sales,total-lien-foreclosures,avg-lien-foreclosures,total-evictions-2017,eviction-filings-2017,eviction-rate-2017,total-evictions-2018,eviction-filings-2018,eviction-rate-2018,total-evictions-2019,eviction-filings-2019,eviction-rate-2019,foreclosure-sales-2017,foreclosure-sales-2018,foreclosure-sales-2019,lien-foreclosures-2017,lien-foreclosures-2018,lien-foreclosures-2019,avg-foreclosure-rate,foreclosure-rate-2017,foreclosure-rate-2018,foreclosure-rate-2019,avg-lien-foreclosure-rate,lien-foreclosure-rate-2017,lien-foreclosure-rate-2018,lien-foreclosure-rate-2019,avg-eviction-rate,ratio-to-mean-foreclosure-rate,ratio-to-mean-eviction-rate,avg-housing-loss-rate,evictions-pct-total-housing-loss,housing-loss-index,county_GEOID,county,state
12086003914,2245,1535,710,280,1242,52665,307600,2661,1736,201,1448,0,22,0,18,268,-888888888,105,133,496,419,1587,988,1364,249,1410,0,68.37416481,31.62583519,12.47216036,19.15367483,43,-1636,26.79505468,54,18,24,8,5,2.5,19,25,0.76,17,28,0.6071428571,18,43,0.4186046512,14,6,4,0,3,2,2.857142857,5,2.142857143,1.428571429,0.3521126761,0,0.4225352113,0.2816901408,1.172638436,1.227196569,0.8034777031,1.432506887,0.6923076923,0.7960253545,12086,Miami-Dade County,Florida
12086003917,2041,1361,680,367,1719,56885,304300,2141,1552,161,1327,0,21,0,35,272,-888888888,380,31,370,458,1318,985,2141,448,432,0,66.68299853,33.31700147,17.98138168,15.33561979,49,-1452,15.53777084,73,24.33333333,32,10.66666667,3,3,16,20,0.8,32,39,0.8205128205,25,66,0.3787878788,17,11,4,0,0,3,2.906448683,4.632152589,2.997275204,1.089918256,0.4411764706,0,0,0.4411764706,1.787901053,1.248374349,1.225048222,2.025462963,0.6952380952,1.125523296,12086,Miami-Dade County,Florida
12086003919,1170,482,688,335,1976,97000,462700,2911,1109,0,610,0,0,0,0,61,-888888888,134,83,260,71,620,564,856,24,1347,0,41.1965812,58.8034188,28.63247863,30.17094017,42,-1009,6.824385805,9,3,74,24.66666667,9,3,2,5,0.4,1,3,0.3333333333,6,9,0.6666666667,15,49,10,2,3,4,7.36318408,4.47761194,14.62686567,2.985074627,0.4360465116,0.2906976744,0.4360465116,0.5813953488,0.622406639,3.162625985,0.4264655167,3.386372909,0.1084337349,1.881763166,12086,Miami-Dade County,Florida
12086000706,2850,1855,995,732,1285,27464,167700,1186,2687,34,2810,0,23,0,33,73,-888888888,332,179,502,488,3678,184,2412,95,15,0,65.0877193,34.9122807,25.68421053,9.228070175,43,-2587,18.6852086,37,12.33333333,18,6,2,2,11,21,0.5238095238,12,16,0.75,14,37,0.3783783784,10,5,3,0,0,2,0.8196721311,1.366120219,0.6830601093,0.4098360656,0.2010050251,0,0,0.2010050251,0.6648697215,0.3520645896,0.4555607083,0.7086715629,0.6727272727,0.3937995253,12086,Miami-Dade County,Florida
12086001104,1523,168,1355,899,-666666666,123942,565500,2771,1031,296,564,5,93,0,18,80,-888888888,355,53,125,256,960,2001,1763,36,215,13,11.03086014,88.96913986,59.02823375,29.94090611,75,-931,6.258322237,14,4.666666667,72,24,6,2,2,3,0.6666666667,9,14,0.6428571429,3,5,0.6,35,22,15,1,4,1,2.669632925,3.893214683,2.447163515,1.668520578,0.147601476,0.07380073801,0.295202952,0.07380073801,2.777777778,1.146657529,1.903299806,2.686660419,0.1627906977,1.49294208,12086,Miami-Dade County,Florida
12086001302,2497,1269,1228,837,1210,53631,449700,2369,1725,418,1112,0,80,27,42,205,-888888888,156,211,367,336,1349,1823,2561,98,522,0,50.82098518,49.17901482,33.52022427,15.65879055,50,-1625,11.40142518,41,13.66666667,46,15.33333333,3,1.5,20,25,0.8,10,26,0.3846153846,11,19,0.5789473684,25,10,11,0,1,2,1.831939466,2.986857826,1.19474313,1.314217443,0.1221498371,0,0.08143322476,0.1628664495,1.076963488,0.78685244,0.7379223834,1.377018044,0.4712643678,0.7651909295,12086,Miami-Dade County,Florida
12086001502,1194,898,296,228,965,29833,87800,952,229,909,350,0,0,0,0,56,-888888888,115,61,215,237,409,2433,845,128,246,44,75.20938023,24.79061977,19.09547739,5.695142379,64,-129,17.62886598,109,36.33333333,34,11.33333333,54,18,40,52,0.7692307692,38,61,0.6229508197,31,76,0.4078947368,15,6,13,20,18,16,4.970760234,6.578947368,2.631578947,5.701754386,6.081081081,6.756756757,6.081081081,5.405405405,4.046028211,2.135034967,2.772289695,4.233274127,0.7622377622,2.352375104,12086,Miami-Dade County,Florida
12086001703,1472,1160,312,145,1057,22929,165800,1431,1095,101,1357,0,27,0,5,244,-888888888,224,74,251,363,1402,333,1617,132,155,163,78.80434783,21.19565217,9.850543478,11.3451087,56,-995,34.11214953,54,18,32,10.66666667,9,3,21,33,0.6363636364,21,41,0.512195122,12,25,0.48,22,8,2,2,5,2,7.356321839,15.17241379,5.517241379,1.379310345,0.9615384615,0.641025641,1.602564103,0.641025641,1.551724138,3.159678524,1.06322265,2.196679438,0.6279069767,1.220666054,12086,Miami-Dade County,Florida
12086002004,1068,958,110,51,962,25833,271400,1422,371,682,388,0,0,0,0,15,-888888888,110,45,166,97,676,675,618,375,162,24,89.70037453,10.29962547,4.775280899,5.524344569,54,-271,23.06982467,82,27.33333333,32,10.66666667,7,2.333333333,31,41,0.756097561,30,49,0.612244898,21,35,0.6,18,7,7,1,3,3,20.91503268,35.29411765,13.7254902,13.7254902,2.121212121,0.9090909091,2.727272727,2.727272727,2.853166319,8.983399724,1.954955124,3.766105055,0.7192982456,2.092775356,12086,Miami-Dade County,Florida
12086006702,5808,4449,1359,891,2215,94226,484200,3006,5118,209,3213,0,121,0,225,135,-888888888,614,121,1059,1669,1971,3337,4589,845,2711,0,76.60123967,23.39876033,15.34090909,8.05785124,15,-5018,6.393353802,65,21.66666667,77,25.66666667,23,7.666666667,27,46,0.5869565217,20,55,0.3636363636,18,52,0.3461538462,24,28,25,8,6,9,2.880658436,2.693602694,3.142536476,2.805836139,0.5641402992,0.5886681383,0.4415011038,0.6622516556,0.4870008242,1.237296953,0.3336870867,0.88639201,0.4577464789,0.492556455,12086,Miami-Dade County,Florida
12086002100,1062,513,549,308,1414,72188,994300,3471,924,92,445,0,46,0,0,0,-888888888,161,11,183,112,630,923,939,27,245,0,48.30508475,51.69491525,29.00188324,22.69303202,59,-824,11.07171001,32,10.66666667,15,5,,,10,11,0.9090909091,4,12,0.3333333333,18,31,0.5806451613,3,6,6,,,,1.623376623,0.974025974,1.948051948,1.948051948,,,,,2.079272255,0.6972707781,1.424692252,1.908241981,0.6808510638,1.060385129,12086,Miami-Dade County,Florida
12086000404,2006,878,1128,764,1151,35938,220600,1187,525,1301,785,0,0,0,0,180,-888888888,292,83,160,677,2075,3314,2104,179,162,12,43.76869392,56.23130608,38.08574277,18.14556331,62,-425,17.55090733,44,14.66666667,60,20,12,4,20,31,0.6451612903,14,30,0.4666666667,10,18,0.5555555556,31,17,12,4,5,3,2.617801047,4.057591623,2.22513089,1.570680628,0.3546099291,0.3546099291,0.4432624113,0.2659574468,1.670463174,1.124394763,1.144581204,2.111246447,0.4230769231,1.173192057,12086,Miami-Dade County,Florida
12086005903,1553,925,628,404,1236,41808,349100,1830,1525,0,1455,0,3,0,0,25,-888888888,272,9,147,497,1915,267,2252,56,72,8,59.5621378,40.4378622,26.01416613,14.42369607,62,-1425,15.16152717,42,14,31,10.33333333,,,9,23,0.3913043478,13,43,0.3023255814,20,57,0.350877193,16,11,4,,,,2.557755776,3.96039604,2.722772277,0.9900990099,,,,,1.513513514,1.09860419,1.037041192,1.830950589,0.5753424658,1.017435312,12086,Miami-Dade County,Florida
12086008803,2015,668,1347,857,1343,63958,338600,2139,1881,84,1928,0,0,0,33,17,-888888888,597,47,134,590,2569,112,3097,1,137,0,33.15136476,66.84863524,42.53101737,24.31761787,39,-1781,10.60670949,6,2,52,17.33333333,4,1.333333333,2,4,0.5,2,4,0.5,2,7,0.2857142857,19,9,24,1,1,2,2.022559315,2.217036173,1.050175029,2.800466744,0.09898539965,0.07423904974,0.07423904974,0.1484780995,0.2994011976,0.8687272487,0.2051460869,1.267759563,0.1034482759,0.7044774197,12086,Miami-Dade County,Florida
12086001903,1316,1015,301,207,915,30385,176500,1302,207,1024,263,0,0,0,18,67,-888888888,72,110,259,410,302,2412,776,337,240,0,77.12765957,22.87234043,15.72948328,7.142857143,62,-107,27.65263782,217,72.33333333,33,11,21,7,78,103,0.7572815534,75,114,0.6578947368,64,96,0.6666666667,20,6,7,7,7,7,5.314009662,9.661835749,2.898550725,3.381642512,2.325581395,2.325581395,2.325581395,2.325581395,7.126436782,2.28246705,4.882948468,6.819421713,0.868,3.789463517,12086,Miami-Dade County,Florida
12086006301,2977,1805,1172,402,1157,32477,210400,1191,2939,0,2785,0,0,0,17,21,-888888888,247,141,528,363,2744,521,2374,80,136,145,60.63150823,39.36849177,13.50352704,25.86496473,62,-2839,16.27386438,52,17.33333333,22,7.333333333,6,2,22,45,0.4888888889,19,28,0.6785714286,11,23,0.4782608696,13,5,4,2,2,2,1.824212272,3.233830846,1.243781095,0.9950248756,0.1706484642,0.1706484642,0.1706484642,0.1706484642,0.9602954755,0.7835334648,0.6579828692,1.117655943,0.7027027027,0.6210668001,12086,Miami-Dade County,Florida
12086008407,2427,654,1773,1297,1388,94466,419700,2137,2378,0,1819,0,19,0,30,0,-888888888,516,13,344,665,1707,2301,3267,102,163,31,26.94684796,73.05315204,53.44046148,19.61269056,53,-2278,3.444722508,13,4.333333333,41,13.66666667,1,1,7,11,0.6363636364,2,6,0.3333333333,4,10,0.4,18,14,9,0,0,1,1.053713698,1.387818042,1.079414032,0.6939090208,0.05640157924,0,0,0.05640157924,0.6625891947,0.4525898425,0.4539981188,0.9226037929,0.2407407407,0.5126788695,12086,Miami-Dade County,Florida
12086010900,1873,1328,545,334,968,30302,157400,1174,1470,285,1432,0,0,0,49,69,-888888888,321,26,246,327,969,1273,1838,119,116,0,70.90229578,29.09770422,17.83235451,11.26534971,45,-1370,29.355535,65,21.66666667,36,12,9,3,12,22,0.5454545455,35,45,0.7777777778,18,32,0.5625,14,12,10,3,3,3,3.592814371,4.191616766,3.592814371,2.994011976,0.5504587156,0.5504587156,0.5504587156,0.5504587156,1.631526104,1.543181315,1.117901994,2.025671881,0.6435643564,1.125639389,12086,Miami-Dade County,Florida
12086010400,1281,447,834,591,1109,55919,290700,1839,960,295,867,0,0,0,14,12,-888888888,355,36,87,356,1198,1230,1718,28,97,5,34.89461358,65.10538642,46.13583138,18.96955504,17,-860,15.96162233,21,7,30,10,2,2,8,12,0.6666666667,8,10,0.8,5,9,0.5555555556,11,9,10,0,0,2,1.692047377,1.861252115,1.52284264,1.692047377,0.2398081535,0,0,0.2398081535,1.565995526,0.7267661579,1.073001233,1.637764933,0.4117647059,0.9100845677,12086,Miami-Dade County,Florida
12086009100,1789,1194,595,277,1294,40995,121900,1225,1756,0,1748,0,0,0,17,16,-888888888,303,66,200,409,2407,1279,2512,79,77,224,66.7411962,33.2588038,15.48351034,17.77529346,43,-1656,21.75888366,68,22.66666667,36,12,6,2,26,51,0.5098039216,23,44,0.5227272727,19,48,0.3958333333,16,16,4,2,3,1,4.332129964,5.776173285,5.776173285,1.444043321,0.3361344538,0.3361344538,0.5042016807,0.1680672269,1.898380793,1.860731261,1.300747606,2.356673465,0.6538461538,1.309572643,12086,Miami-Dade County,Florida
12086001103,1314,634,680,475,1146,41250,326100,1458,352,761,347,0,37,0,10,154,-888888888,253,22,152,250,1354,884,1392,191,161,14,48.24961948,51.75038052,36.14916286,15.60121766,70,-252,18.90625,40,13.33333333,33,11,7,7,18,23,0.7826086957,10,19,0.5263157895,12,20,0.6,11,12,10,0,7,0,2.315789474,2.315789474,2.526315789,2.105263158,1.029411765,0,1.029411765,0,2.103049422,0.9946751142,1.44098408,2.194168921,0.5479452055,1.219270992,12086,Miami-Dade County,Florida
12086000403,2634,1581,1053,455,1011,27483,160500,1218,449,2102,584,0,24,0,0,59,-888888888,323,181,399,431,745,6104,2775,134,190,0,60.02277904,39.97722096,17.27410782,22.70311314,58,-349,26.27205318,228,76,80,26.66666667,41,13.66666667,80,105,0.7619047619,65,94,0.6914893617,83,117,0.7094017094,40,21,19,12,15,14,5.860805861,8.791208791,4.615384615,4.175824176,1.297879076,1.13960114,1.424501425,1.329534663,4.807084124,2.517326296,3.293756021,5.042567125,0.7402597403,2.802088646,12086,Miami-Dade County,Florida
12086003400,1265,1198,67,37,866,24210,169900,1219,348,862,421,18,0,0,22,15,-888888888,107,34,188,161,242,1446,804,342,187,37,94.70355731,5.296442688,2.924901186,2.371541502,59,-248,34.79680697,253,84.33333333,3,1,13,4.333333333,91,117,0.7777777778,90,132,0.6818181818,72,112,0.6428571429,1,1,1,4,5,4,2.702702703,2.702702703,2.702702703,2.702702703,6.467661692,5.970149254,7.462686567,5.970149254,7.039510295,1.16086162,4.823387488,6.909581646,0.98828125,3.839564214,12086,Miami-Dade County,Florida
12086005600,1768,866,902,461,1365,52059,295700,1934,1679,32,1601,0,11,0,17,29,-888888888,267,33,269,375,2010,489,1999,103,237,0,48.98190045,51.01809955,26.07466063,24.94343891,67,-1579,15.33570226,7,2.333333333,35,11.66666667,3,1.5,4,8,0.5,2,3,0.6666666667,1,4,0.25,15,5,15,2,0,1,2.530730296,3.253796095,1.084598698,3.253796095,0.1662971175,0.22172949,0,0.110864745,0.2694380293,1.086996238,0.1846156856,1.055011304,0.1666666667,0.5862559926,12086,Miami-Dade County,Florida
12086009903,1403,342,1061,699,1885,56004,225100,1615,108,1235,141,0,32,0,12,16,-888888888,104,50,277,461,831,4270,1891,78,51,0,24.37633642,75.62366358,49.82181041,25.80185317,61,-8,21.4572576,22,7.333333333,40,13.33333333,7,2.333333333,11,14,0.7857142857,7,9,0.7777777778,4,9,0.4444444444,17,13,10,5,1,1,1.907486886,2.43204578,1.859799714,1.430615165,0.2199183161,0.4712535344,0.09425070688,0.09425070688,2.144249513,0.819301477,1.469213885,1.985270573,0.3548387097,1.10318891,12086,Miami-Dade County,Florida
12086000705,2039,1457,582,304,1209,21411,124500,1037,1945,14,2020,0,0,0,6,74,-888888888,252,75,525,256,2613,158,1477,70,60,0,71.45659637,28.54340363,14.90926925,13.63413438,45,-1845,15.51486513,17,5.666666667,32,10.66666667,4,1.333333333,2,3,0.6666666667,5,7,0.7142857143,10,18,0.5555555556,18,7,7,1,1,2,3.50877193,5.921052632,2.302631579,2.302631579,0.2290950745,0.1718213058,0.1718213058,0.3436426117,0.388927019,1.507083506,0.2664880991,0.9275033125,0.3469387755,0.5154014685,12086,Miami-Dade County,Florida
12086001901,1903,1532,371,198,825,22985,-666666666,1128,184,1565,399,0,0,0,34,120,-888888888,45,96,423,258,600,3060,1158,218,256,0,80.50446663,19.49553337,10.40462428,9.090909091,62,-84,15.89105726,204,68,36,12,24,8,73,83,0.8795180723,72,118,0.6101694915,59,120,0.4916666667,15,15,6,10,8,6,6.060606061,7.575757576,7.575757576,3.03030303,2.156334232,2.69541779,2.156334232,1.617250674,4.438642298,2.603144238,3.041304128,4.624277457,0.85,2.569650544,12086,Miami-Dade County,Florida
12086010606,1954,335,1619,1086,1692,70000,277200,1864,1622,119,1092,0,56,0,75,82,-888888888,319,11,164,531,1338,2765,2538,59,75,14,17.14431934,82.85568066,55.57830092,27.27737973,59,-1522,16.50668994,21,7,40,13.33333333,1,1,7,11,0.6363636364,7,14,0.5,7,12,0.5833333333,11,17,12,0,0,1,1.227747084,1.012891344,1.565377532,1.104972376,0.06176652254,0,0,0.06176652254,2.089552239,0.5273404534,1.431735973,1.430917194,0.3442622951,0.7951419831,12086,Miami-Dade County,Florida
12086004605,1314,465,849,499,2761,134167,791700,4001,1298,0,859,0,0,0,16,0,-888888888,515,31,179,231,845,671,1261,20,978,0,35.38812785,64.61187215,37.97564688,26.63622527,43,-1198,3.342834931,2,1,30,10,3,1.5,1,1,1,1,2,0.5,0,0,0,11,15,4,1,0,2,2.004008016,2.204408818,3.006012024,0.8016032064,0.1766784452,0.1177856302,0,0.2355712603,0.2150537634,0.8607591169,0.147352243,1.141078838,0.09090909091,0.6340825967,12086,Miami-Dade County,Florida
12086004607,1289,366,923,291,2077,129625,1791700,4001,1250,0,737,0,0,0,33,6,-888888888,286,95,231,246,915,778,905,21,1316,0,28.39410396,71.60589604,22.57564003,49.03025601,36,-1150,2.003699137,3,1.5,23,7.666666667,4,1.333333333,1,5,0.2,2,5,0.4,0,2,0,8,10,5,1,1,2,2.634593356,2.749140893,3.436426117,1.718213058,0.1444564825,0.1083423619,0.1083423619,0.2166847237,0.4098360656,1.131607375,0.2808147255,1.395230847,0.1636363636,0.7753115464,12086,Miami-Dade County,Florida
12086980300,6,6,0,0,-666666666,-666666666,-666666666,-666666666,4,0,0,2,0,0,0,0,-888888888,2,0,0,4704,90,3851,384,105,0,0,100,0,0,0,666668687,96,7.768421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12086,Miami-Dade County,Florida
12086020300,946,210,736,456,1523,51719,231100,1315,768,83,766,8,11,0,18,58,-888888888,185,19,67,304,1348,657,1428,14,22,5,22.1987315,77.8012685,48.20295983,29.59830867,44,-668,19.65116279,7,2.333333333,32,10.66666667,3,1.5,2,2,1,4,6,0.6666666667,1,2,0.5,18,9,5,2,1,0,2.339181287,3.947368421,1.973684211,1.096491228,0.2038043478,0.2717391304,0.1358695652,0,1.111111111,1.004722338,0.7613199224,1.951951952,0.1794871795,1.084674188,12086,Miami-Dade County,Florida
12086980100,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12086,Miami-Dade County,Florida
12086980200,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,100,,1,1,,,,,0,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,inf,,inf,,,,12086,Miami-Dade County,Florida
12086980400,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12086,Miami-Dade County,Florida
12086980500,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,100,,7,3.5,,,,,4,5,0.8,3,5,0.6,0,3,0,,,,,,,,,,,,,,,inf,,inf,,,,12086,Miami-Dade County,Florida
12086980600,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12086,Miami-Dade County,Florida
12086980700,143,143,0,0,1105,16168,-666666666,-666666666,21,49,90,0,0,0,73,0,-888888888,18,0,0,138,14,667,54,36,0,4,100,0,0,0,17,79,9.922928709,11,3.666666667,,,,,1,2,0.5,7,11,0.6363636364,3,8,0.375,,,,,,,,,,,,,,,2.564102564,,1.756892129,,,,12086,Miami-Dade County,Florida
12086980800,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,100,,4,2,,,,,2,2,1,2,3,0.6666666667,0,0,0,,,,,,,,,,,,,,,inf,,inf,,,,12086,Miami-Dade County,Florida
12086980900,0,0,0,0,-666666666,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,-888888888,0,0,0,0,0,0,0,0,0,0,,,,,666668687,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12086,Miami-Dade County,Florida
12086006602,3616,3224,392,164,1291,47915,-666666666,3000,3128,223,2743,0,124,0,44,97,-888888888,167,40,947,601,1904,1640,2569,804,646,0,89.15929204,10.84070796,4.53539823,6.305309735,18,-3028,21.0770794,46,15.33333333,18,6,2,1,19,50,0.38,12,60,0.2,15,35,0.4285714286,9,5,4,1,0,1,3.658536585,5.487804878,3.048780488,2.43902439,0.2551020408,0.2551020408,0,0.2551020408,0.4755996691,1.571410241,0.3258751529,0.6296733569,0.71875,0.3499012547,12086,Miami-Dade County,Florida
12086009034,3327,1360,1967,1210,1867,74497,371000,2224,3107,36,2836,0,99,0,37,48,-888888888,886,105,385,800,3794,790,3908,29,1108,0,40.87766757,59.12233243,36.36910129,22.75323114,26,-3007,14.08586589,65,21.66666667,64,21.33333333,3,1,37,48,0.7708333333,11,26,0.4230769231,17,66,0.2575757576,32,22,10,1,1,1,1.763085399,2.644628099,1.818181818,0.826446281,0.05083884087,0.05083884087,0.05083884087,0.05083884087,1.593137255,0.7572783239,1.091598418,1.673151751,0.503875969,0.9297485602,12086,Miami-Dade County,Florida
12086009040,934,462,472,288,2301,68810,421500,2893,868,31,807,0,26,0,2,7,-888888888,379,33,91,155,682,331,1013,26,313,89,49.46466809,50.53533191,30.83511777,19.70021413,7,-768,24.06299213,30,10,9,3,,,18,26,0.6923076923,9,15,0.6,3,14,0.2142857143,3,4,2,,,,1.041666667,1.041666667,1.388888889,0.6944444444,,,,,2.164502165,0.447415416,1.483090758,1.733333333,0.7692307692,0.963190679,12086,Miami-Dade County,Florida
12086009043,1143,357,786,651,2496,83603,420600,2921,1059,24,977,0,28,0,27,5,-888888888,542,0,25,418,1372,569,1680,21,284,0,31.2335958,68.7664042,56.95538058,11.81102362,16,-959,10.10391333,9,3,91,30.33333333,2,1,2,5,0.4,5,8,0.625,2,8,0.25,37,36,18,0,1,1,4.659498208,5.683563748,5.529953917,2.764976959,0.1272264631,0,0.1272264631,0.1272264631,0.8403361345,2.001342076,0.5757881766,3.306878307,0.09,1.837589055,12086,Miami-Dade County,Florida
12086009044,751,391,360,229,1989,68393,402100,2466,694,5,676,0,10,0,29,13,-888888888,447,0,8,188,652,383,843,0,201,0,52.06391478,47.93608522,30.49267643,17.44340879,10,-594,18.77012234,6,2,37,12.33333333,1,1,4,6,0.6666666667,1,9,0.1111111111,1,12,0.08333333333,14,12,11,0,0,1,5.38573508,6.113537118,5.240174672,4.80349345,0.2777777778,0,0,0.2777777778,0.5115089514,2.313274465,0.3504797597,2.311827957,0.1395348837,1.284652581,12086,Miami-Dade County,Florida
12086009046,344,235,109,96,2048,62750,273500,1935,326,0,329,0,3,0,7,8,-888888888,127,0,13,141,258,195,593,7,89,0,68.31395349,31.68604651,27.90697674,3.779069767,15,-226,27.35648476,3,1.5,4,2,,,0,0,0,2,2,1,1,1,1,1,3,0,,,,2.083333333,1.041666667,3.125,0,,,,,0.6382978723,0.8948308319,0.437353998,1.057401813,0.4285714286,0.5875843672,12086,Miami-Dade County,Florida
12086009047,899,407,492,388,2290,74050,367900,2472,823,15,815,0,28,0,11,22,-888888888,426,0,40,309,975,179,1266,27,166,0,45.27252503,54.72747497,43.15906563,11.56840934,666668687,-723,15.99410898,8,2.666666667,40,13.33333333,,,6,9,0.6666666667,1,1,1,1,10,0.1,9,16,15,,,,3.436426117,2.319587629,4.12371134,3.865979381,,,,,0.6552006552,1.47600962,0.4489355808,2.012578616,0.1666666667,1.118363633,12086,Miami-Dade County,Florida
12086009312,2340,1939,401,228,1541,60129,212700,1242,2020,174,1846,0,40,0,0,106,-888888888,400,102,496,570,1952,879,2516,35,224,27,82.86324786,17.13675214,9.743589744,7.393162393,38,-1920,13.30861909,18,6,11,5.5,1,1,4,17,0.2352941176,6,16,0.375,8,38,0.2105263158,9,0,2,0,1,0,2.412280702,3.947368421,0,0.8771929825,0.2493765586,0,0.2493765586,0,0.3094378546,1.036119911,0.2120230831,0.5306875865,0.5217391304,0.2948961558,12086,Miami-Dade County,Florida
12086011201,1714,648,1066,666,1338,48352,256100,1608,1196,383,922,0,74,0,7,54,-888888888,468,16,86,420,1073,2927,1936,139,117,12,37.80630105,62.19369895,38.85647608,23.33722287,41,-1096,21.81767259,64,21.33333333,33,11,10,3.333333333,30,44,0.6818181818,26,44,0.5909090909,8,28,0.2857142857,17,6,10,3,6,1,1.651651652,2.552552553,0.9009009009,1.501501502,0.3126954346,0.2814258912,0.5628517824,0.09380863039,3.29218107,0.7094154343,2.255762733,2.460679858,0.6597938144,1.367367636,12086,Miami-Dade County,Florida
12086008601,1349,271,1078,632,1537,61914,311700,1836,1312,8,1210,0,0,0,29,0,-888888888,228,65,131,350,1999,612,2054,18,29,0,20.08895478,79.91104522,46.84951816,33.06152706,63,-1212,12.53379683,15,5,30,10,,,6,9,0.6666666667,7,9,0.7777777778,2,13,0.1538461538,11,7,12,,,,1.582278481,1.740506329,1.107594937,1.898734177,,,,,1.84501845,0.6796183534,1.264184373,1.661129568,0.3333333333,0.9230679903,12086,Miami-Dade County,Florida
12086012600,2015,605,1410,1050,1661,60806,211000,1320,1868,28,1958,0,18,0,11,90,-888888888,479,52,194,707,2995,417,2846,9,98,0,30.0248139,69.9751861,52.10918114,17.86600496,666668687,-1768,15.78225696,11,3.666666667,37,12.33333333,,,3,4,0.75,4,5,0.8,4,9,0.4444444444,14,11,12,,,,1.174603175,1.333333333,1.047619048,1.142857143,,,,,0.6060606061,0.5045141452,0.4152654122,0.9667673716,0.2291666667,0.5372199929,12086,Miami-Dade County,Florida
